device_id,segment_code,start_time,end_time,activity_level
884,1,2015-02-15 14:00:00,2015-02-15 14:49:00,sedentary
884,1,2015-02-15 14:50:00,2015-02-15 15:33:00,light
884,1,2015-02-15 15:34:00,2015-02-15 16:14:00,light
884,1,2015-02-15 16:15:00,2015-02-15 16:42:00,sedentary
884,1,2015-02-15 16:43:00,2015-02-16 00:18:00,sleep
884,2,2015-02-16 00:19:00,2015-02-16 01:07:00,sedentary
884,2,2015-02-16 01:08:00,2015-02-16 06:09:00,sleep
884,3,2015-02-16 06:10:00,2015-02-16 06:41:00,light
884,3,2015-02-16 06:42:00,2015-02-16 07:19:00,light
884,3,2015-02-16 07:20:00,2015-02-16 07:57:00,light
884,3,2015-02-16 07:58:00,2015-02-16 08:54:00,light
884,3,2015-02-16 08:55:00,2015-02-16 09:36:00,light
884,3,2015-02-16 09:37:00,2015-02-16 10:06:00,light
884,3,2015-02-16 10:07:00,2015-02-16 11:47:00,light
884,3,2015-02-16 11:48:00,2015-02-16 12:17:00,moderate
884,3,2015-02-16 12:18:00,2015-02-16 12:54:00,light
884,3,2015-02-16 12:55:00,2015-02-16 13:24:00,sedentary
884,3,2015-02-16 13:25:00,2015-02-16 14:03:00,moderate
884,3,2015-02-16 14:04:00,2015-02-16 14:57:00,sedentary
884,3,2015-02-16 14:58:00,2015-02-17 06:29:00,sleep
884,4,2015-02-17 06:30:00,2015-02-17 07:00:00,sedentary
884,4,2015-02-17 07:01:00,2015-02-17 14:18:00,sleep
884,5,2015-02-17 14:19:00,2015-02-17 15:09:00,sedentary
884,5,2015-02-17 15:10:00,2015-02-17 15:12:00,sedentary
884,5,2015-02-17 15:13:00,2015-02-17 19:17:00,sleep
